0	0.00605638	0.0244924	6.03124e-05	0.00582178	1
1	0.0111518	0.0484536	0.00432377	0.0078223	0.983193
2	0.0153828	0.0570114	0.00707973	0.00974912	0.970227
3	0.0172859	0.0570114	0.00907288	0.00939293	0.962712
4	0.0194122	0.0570114	0.0113591	0.0100738	0.958127
5	0.0218731	0.0629146	0.0132374	0.0113509	0.949146
6	0.023988	0.0629146	0.0151974	0.011056	0.942519
7	0.0258431	0.0843737	0.0157293	0.0138592	0.94384
8	0.0289588	0.0843737	0.0168218	0.0144309	0.931979
9	0.0311045	0.0843737	0.0178428	0.015579	0.924487
10	0.0334083	0.0843737	0.0204961	0.0144559	0.917404
11	0.0345466	0.0843737	0.0228135	0.0140098	0.915098
12	0.036291	0.0843737	0.0234122	0.0147659	0.91613
13	0.0392171	0.0843737	0.0250715	0.0149903	0.914474
14	0.0430494	0.0843737	0.026749	0.0149572	0.906599
15	0.0449967	0.0843737	0.0298253	0.0146516	0.909793
16	0.0457139	0.0843737	0.0304952	0.0144842	0.906408
17	0.0476952	0.0843737	0.0327638	0.0137328	0.906119
18	0.0502626	0.1078	0.0345296	0.0154168	0.90684
19	0.0550402	0.1078	0.0373651	0.0159979	0.8969
20	0.0559513	0.1078	0.0374812	0.0162656	0.895291
21	0.057835	0.1078	0.0381793	0.0158326	0.8878
22	0.0606122	0.1078	0.0428976	0.014535	0.888809
23	0.0634782	0.1078	0.0441279	0.0151123	0.888233
24	0.0660287	0.1078	0.0484536	0.0148897	0.87863
25	0.0686586	0.1078	0.052226	0.0140005	0.877476
26	0.0724896	0.172396	0.0548592	0.0194444	0.872146
27	0.074197	0.172396	0.0562319	0.0197303	0.873754
28	0.0774387	0.172396	0.0587808	0.0197138	0.873322
29	0.0778438	0.172396	0.0591625	0.0194978	0.876467
30	0.077939	0.172396	0.0594674	0.0194107	0.872505
31	0.0781755	0.172396	0.0596322	0.0192525	0.873129
32	0.0794379	0.172396	0.0613549	0.0188099	0.870825
33	0.0813361	0.172396	0.0620616	0.0188376	0.87385
34	0.0818855	0.172396	0.064296	0.0184153	0.877355
35	0.0855257	0.172396	0.0665743	0.0210486	0.866406
36	0.0861511	0.172396	0.0684198	0.0206325	0.863717
37	0.0890543	0.172611	0.0709354	0.023453	0.864679
38	0.0895666	0.172611	0.0722473	0.0231548	0.862182
39	0.0896493	0.172611	0.0725606	0.023099	0.862182
40	0.0899232	0.172611	0.0732892	0.0229373	0.870128
41	0.091038	0.172611	0.0739644	0.0226515	0.881124
42	0.0923296	0.172611	0.0749951	0.0221605	0.875746
43	0.0938132	0.172611	0.075453	0.0219917	0.873081
44	0.0943472	0.172611	0.0768607	0.0216836	0.877018
45	0.0951979	0.172611	0.078037	0.0214993	0.879011
46	0.097736	0.172611	0.0798595	0.0214172	0.876586
47	0.0991208	0.172611	0.0802828	0.0216503	0.873417
48	0.100221	0.172611	0.0811537	0.0220677	0.871184
49	0.101917	0.172611	0.0821926	0.0218063	0.873584
50	0.103747	0.172611	0.083494	0.0218483	0.87284
51	0.103747	0.172611	0.083494	0.0218483	0.87284
52	0.105395	0.172611	0.083749	0.0233474	0.874256
53	0.106336	0.172611	0.0838214	0.0234048	0.874112
54	0.107856	0.172611	0.0845007	0.0227826	0.875337
55	0.110589	0.172611	0.0868719	0.0225598	0.878795
56	0.11071	0.172611	0.08777	0.0224457	0.876514
57	0.111049	0.172611	0.0881006	0.022219	0.878723
58	0.11266	0.172611	0.0915781	0.0216386	0.880619
59	0.115204	0.172611	0.0929409	0.0221191	0.877809
60	0.11633	0.172611	0.0937734	0.021814	0.877137
61	0.11641	0.172611	0.0953528	0.0217346	0.874809
62	0.116534	0.172611	0.0958888	0.0216291	0.875745
63	0.117072	0.172611	0.0958907	0.0214387	0.875577
64	0.117499	0.172611	0.0959899	0.0212197	0.875289
65	0.117499	0.172611	0.0959899	0.0212197	0.875289
66	0.117825	0.172611	0.0973945	0.020946	0.880715
67	0.117825	0.172611	0.0973945	0.020946	0.880715
68	0.118276	0.172611	0.0976788	0.0207389	0.878938
69	0.119166	0.172611	0.0983626	0.0206128	0.881412
70	0.120483	0.172611	0.0987287	0.0199992	0.88122
71	0.120775	0.172611	0.0992465	0.0197805	0.875986
72	0.121637	0.172611	0.0997531	0.0197621	0.876106
73	0.122308	0.172611	0.0999362	0.0195725	0.875122
74	0.124185	0.172611	0.102365	0.0197316	0.876802
75	0.126604	0.184142	0.10281	0.020752	0.879299
76	0.12702	0.184142	0.102842	0.0204719	0.879659
77	0.128018	0.184142	0.104713	0.019664	0.874425
78	0.128308	0.184142	0.106136	0.0193733	0.877017
79	0.128572	0.184142	0.107734	0.0191541	0.876561
80	0.128572	0.184142	0.107734	0.0191541	0.876561
81	0.130327	0.184142	0.10988	0.0182465	0.886429
82	0.131253	0.184142	0.112407	0.0175739	0.89003
83	0.131447	0.184142	0.113317	0.0174145	0.889094
84	0.133862	0.195578	0.11451	0.018934	0.895624
85	0.135999	0.195578	0.115282	0.0193912	0.898817
86	0.137904	0.195578	0.117271	0.0198115	0.898289
87	0.138707	0.195578	0.117294	0.0197719	0.898649
88	0.139647	0.195578	0.119085	0.0191585	0.899898
89	0.140711	0.195578	0.119924	0.0188869	0.898986
90	0.141087	0.195578	0.121491	0.018559	0.897834
91	0.142162	0.195578	0.122774	0.0185163	0.902396
92	0.142668	0.195578	0.123932	0.018159	0.904868
93	0.142873	0.195578	0.124586	0.0179769	0.90847
94	0.143202	0.195578	0.125161	0.0177848	0.908374
95	0.14414	0.195578	0.126236	0.0180485	0.908998
96	0.14414	0.195578	0.126236	0.0180485	0.908998
97	0.145099	0.195578	0.126393	0.0183489	0.908878
98	0.14595	0.195578	0.12813	0.018018	0.907606
99	0.147554	0.195578	0.129397	0.017559	0.905061
100	0.147582	0.195578	0.129702	0.0175309	0.906045
101	0.147582	0.195578	0.129702	0.0175309	0.906045
102	0.147789	0.195578	0.129965	0.017376	0.906573
103	0.147949	0.195578	0.130062	0.0172444	0.906669
104	0.147949	0.195578	0.130062	0.0172444	0.906669
105	0.148474	0.195578	0.130099	0.0170876	0.905132
106	0.14943	0.195578	0.130764	0.0167647	0.905972
107	0.14943	0.195578	0.130764	0.0167647	0.905972
108	0.149811	0.195578	0.130777	0.0164869	0.908326
109	0.149811	0.195578	0.130777	0.0164869	0.908326
110	0.15007	0.195578	0.131228	0.0162821	0.910223
111	0.150188	0.195578	0.131645	0.0161637	0.907509
112	0.150589	0.195578	0.131757	0.0158166	0.907365
113	0.150589	0.195578	0.131757	0.0158166	0.907365
114	0.150827	0.195578	0.133298	0.0156157	0.910126
115	0.150827	0.195578	0.133298	0.0156157	0.910126
116	0.15158	0.195578	0.133372	0.0153542	0.91039
117	0.15158	0.195578	0.133372	0.0153542	0.91039
118	0.15158	0.195578	0.133372	0.0153542	0.91039
119	0.151737	0.195578	0.133436	0.0152036	0.908781
120	0.152402	0.195578	0.135092	0.0147538	0.910966
121	0.152557	0.195578	0.13532	0.0145972	0.910414
122	0.152557	0.195578	0.13532	0.0145972	0.910414
123	0.153042	0.195578	0.135798	0.0144148	0.911855
124	0.153045	0.195578	0.135938	0.0144114	0.912023
125	0.153688	0.195578	0.136541	0.0140524	0.909815
126	0.154838	0.195578	0.137623	0.0140256	0.911999
127	0.154981	0.195578	0.138006	0.0138819	0.911279
128	0.155672	0.195578	0.138248	0.0138796	0.911087
129	0.156162	0.195578	0.138697	0.0136827	0.912983
130	0.156606	0.195578	0.139913	0.013463	0.912744
131	0.156606	0.195578	0.139913	0.013463	0.912744
132	0.157774	0.195578	0.140176	0.0136581	0.911975
133	0.160054	0.197677	0.14122	0.0139893	0.910799
134	0.160054	0.197677	0.14122	0.0139893	0.910799
135	0.160449	0.197677	0.141621	0.013723	0.91416
136	0.161127	0.197677	0.142336	0.0131782	0.91452
137	0.161426	0.197677	0.143193	0.0129102	0.91452
138	0.163735	0.219498	0.143655	0.0150291	0.914136
139	0.165178	0.219498	0.14532	0.0142247	0.914088
140	0.165178	0.219498	0.14532	0.0142247	0.914088
141	0.165178	0.219498	0.14532	0.0142247	0.914088
142	0.165178	0.219498	0.14532	0.0142247	0.914088
143	0.165348	0.219498	0.146259	0.014032	0.91428
144	0.165806	0.219498	0.146786	0.0137676	0.914328
145	0.165806	0.219498	0.146786	0.0137676	0.914328
146	0.166564	0.219498	0.147571	0.0133142	0.915096
147	0.166564	0.219498	0.147571	0.0133142	0.915096
148	0.166564	0.219498	0.147571	0.0133142	0.915096
149	0.168518	0.226141	0.152377	0.0153089	0.914928
150	0.16874	0.226141	0.153028	0.0151498	0.91428
151	0.169335	0.226141	0.153821	0.0149412	0.916201
152	0.169335	0.226141	0.153821	0.0149412	0.916201
153	0.16983	0.226141	0.155307	0.01463	0.916874
154	0.170065	0.226141	0.156309	0.0144857	0.916705
155	0.170125	0.226141	0.157259	0.0144334	0.915625
156	0.17025	0.226141	0.157756	0.0143336	0.912696
157	0.17025	0.226141	0.157756	0.0143336	0.912696
158	0.171817	0.226141	0.158296	0.0142952	0.908062
159	0.171982	0.226141	0.158994	0.0141832	0.909694
160	0.171982	0.226141	0.158994	0.0141832	0.909694
161	0.174751	0.226141	0.159712	0.0158595	0.913968
